"num","time","src","dest","protocol","length","info","src_port","dest_port","src_ip","dest_ip","hardware_src_addr","hardware_dst_addr","set"
"2981","6.511592","s0-2mdn-net.l.google.com","rescomp-15-239085.stanford.edu","QUIC","274","Payload (Encrypted), Seq: 8","443","58966","216.58.194.166","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2982","6.511593","pagead-googlehosted.l.google.com","rescomp-15-239085.stanford.edu","QUIC","1392","Payload (Encrypted), Seq: 1","443","62684","216.58.194.161","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2983","6.511766","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49692  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49692","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2984","6.511845","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49694  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49694","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2985","6.511947","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","571","Client Hello","49692","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2986","6.512110","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","571","Client Hello","49694","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2987","6.512286","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message","49695","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2988","6.512622","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message","49696","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2989","6.514467","s0-2mdn-net.l.google.com","rescomp-15-239085.stanford.edu","QUIC","276","Payload (Encrypted), Seq: 9","443","58966","216.58.194.166","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2990","6.514468","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","66","https  >  49693 [SYN, ACK] Seq=0 Ack=1 Win=17922 Len=0 MSS=8961 SACK_PERM=1 WS=256","443","49693","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2991","6.514468","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","66","https  >  49697 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM=1 WS=32","443","49697","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2992","6.514468","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","66","https  >  49698 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM=1 WS=32","443","49698","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2993","6.514469","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","66","https  >  49699 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM=1 WS=32","443","49699","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2994","6.514469","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","66","https  >  49700 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM=1 WS=32","443","49700","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"2995","6.514697","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49693  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49693","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2996","6.514808","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TCP","54","49697  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49697","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2997","6.514837","rescomp-15-239085.stanford.edu","s0-2mdn-net.l.google.com","QUIC","85","Payload (Encrypted), CID: 4546107879304615597, Seq: 11","58966","443","10.31.69.86","216.58.194.166","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2998","6.514848","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TCP","54","49698  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49698","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"2999","6.514884","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TCP","54","49699  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49699","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3000","6.514906","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TCP","54","49700  >  https [ACK] Seq=1 Ack=1 Win=65536 Len=0","49700","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3001","6.515519","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TLSv1.2","763","Application Data","49695","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3002","6.515678","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TLSv1.2","763","Application Data","49696","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3003","6.515803","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","571","Client Hello","49693","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3004","6.515901","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","571","Client Hello","49697","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3005","6.515998","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","571","Client Hello","49698","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3006","6.516077","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","571","Client Hello","49699","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3007","6.516154","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","571","Client Hello","49700","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3008","6.519944","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49695 [ACK] Seq=177 Ack=1302 Win=31712 Len=0","443","49695","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3009","6.521762","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49696 [ACK] Seq=177 Ack=1302 Win=31712 Len=0","443","49696","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3010","6.521764","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49698 [ACK] Seq=1 Ack=518 Win=30272 Len=0","443","49698","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3011","6.521765","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49700 [ACK] Seq=1 Ack=518 Win=30272 Len=0","443","49700","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3012","6.521766","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49699 [ACK] Seq=1 Ack=518 Win=30272 Len=0","443","49699","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3013","6.521767","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49697 [ACK] Seq=1 Ack=518 Win=30272 Len=0","443","49697","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3014","6.521771","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","206","Server Hello, Change Cipher Spec, Encrypted Handshake Message","443","49697","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3015","6.521774","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","206","Server Hello, Change Cipher Spec, Encrypted Handshake Message","443","49698","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3016","6.521776","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","206","Server Hello, Change Cipher Spec, Encrypted Handshake Message","443","49700","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3017","6.521779","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","206","Server Hello, Change Cipher Spec, Encrypted Handshake Message","443","49699","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3018","6.522444","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request","49700","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3019","6.526842","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request","49698","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3020","6.530336","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request","49697","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3021","6.534707","rescomp-15-239085.stanford.edu","e11100.g.akamaiedge.net","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request","49699","443","10.31.69.86","23.73.198.174","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3022","6.537574","rescomp-15-239085.stanford.edu","core14usw2.fabrik.nytimes.com","TCP","54","49691  >  https [ACK] Seq=3467 Ack=4950 Win=65024 Len=0","49691","443","10.31.69.86","54.201.128.243","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3023","6.538429","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","54","https  >  49692 [ACK] Seq=1 Ack=518 Win=19200 Len=0","443","49692","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3024","6.539692","rescomp-15-239085.stanford.edu","pagead-googlehosted.l.google.com","QUIC","79","Payload (Encrypted), CID: 2075151567125403659, Seq: 2","62684","443","10.31.69.86","216.58.194.161","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3025","6.540475","rescomp-15-239085.stanford.edu","s0-2mdn-net.l.google.com","QUIC","79","Payload (Encrypted), CID: 4546107879304615597, Seq: 12","58966","443","10.31.69.86","216.58.194.166","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3026","6.549342","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","54","https  >  49694 [ACK] Seq=1 Ack=518 Win=19200 Len=0","443","49694","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3027","6.556541","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1514","Server Hello","443","49694","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3028","6.556544","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1309","Certificate","443","49694","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3029","6.556544","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1514","Server Hello","443","49692","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3030","6.556544","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1309","Certificate","443","49692","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3031","6.556545","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","54","https  >  49693 [ACK] Seq=1 Ack=518 Win=19200 Len=0","443","49693","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3032","6.556545","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1514","Server Hello","443","49693","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3033","6.556546","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1.2","1309","Certificate","443","49693","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3034","6.556668","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49694  >  https [ACK] Seq=518 Ack=2716 Win=65536 Len=0","49694","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3035","6.556763","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49692  >  https [ACK] Seq=518 Ack=2716 Win=65536 Len=0","49692","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3036","6.556809","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49693  >  https [ACK] Seq=518 Ack=2716 Win=65536 Len=0","49693","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3037","6.558728","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request","49694","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3038","6.560726","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request","49693","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3039","6.562794","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request","49692","443","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3040","6.563905","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3041","6.563907","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3042","6.563912","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3043","6.563914","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3044","6.563916","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3045","6.563919","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3046","6.563920","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","747","Application Data","443","49696","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3047","6.564238","rescomp-15-239085.stanford.edu","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","TCP","54","49690  >  https [ACK] Seq=4694 Ack=24561 Win=65536 Len=0","49690","443","10.31.69.86","23.23.116.81","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3048","6.566617","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","107","Encrypted Alert","443","49696","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3049","6.566624","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49696 [FIN, ACK] Seq=923 Ack=1302 Win=31712 Len=0","443","49696","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3050","6.566793","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TCP","54","49696  >  https [ACK] Seq=1302 Ack=924 Win=64768 Len=0","49696","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3051","6.569278","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TLSv1","1514","Application Data","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3052","6.569279","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3053","6.569280","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3054","6.569281","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3055","6.569282","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3056","6.569282","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49690","23.23.116.81","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3057","6.569284","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","747","Application Data","443","49695","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3058","6.569284","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","107","Encrypted Alert","443","49695","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3059","6.569284","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49695 [FIN, ACK] Seq=923 Ack=1302 Win=31712 Len=0","443","49695","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3060","6.569399","rescomp-15-239085.stanford.edu","bi-tagx-prd-1264981443.us-east-1.elb.amazonaws.com","TCP","54","49690  >  https [ACK] Seq=4694 Ack=33321 Win=65536 Len=0","49690","443","10.31.69.86","23.23.116.81","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3061","6.569485","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TCP","54","49695  >  https [ACK] Seq=1302 Ack=924 Win=64768 Len=0","49695","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3062","6.569605","e11100.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49700 [ACK] Seq=153 Ack=569 Win=30272 Len=0","443","49700","23.73.198.174","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3063","6.570312","rescomp-15-239085.stanford.edu","e7876.g.akamaiedge.net","TCP","54","49695  >  https [FIN, ACK] Seq=1302 Ack=924 Win=64768 Len=0","49695","443","10.31.69.86","23.73.197.250","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3064","6.575053","e7876.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49695 [ACK] Seq=924 Ack=1303 Win=31712 Len=0","443","49695","23.73.197.250","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3065","6.575724","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x57c7 PTR 156.78.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3066","6.575935","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0xf9f4 PTR 255.133.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3067","6.576083","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x3ce2 PTR 192.83.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3068","6.576200","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xeefc PTR 89.28.150.66.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3069","6.576307","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x53a8 PTR 122.68.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3070","6.576417","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0xdf86 PTR 165.164.31.50.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3071","6.576515","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xb1cc PTR 42.78.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3072","6.576628","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x358e PTR 107.75.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3073","6.576731","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x9b54 PTR 113.66.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3074","6.576822","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0x6ca7 PTR 52.140.19.172.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3075","6.576912","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x9ec4 PTR 68.70.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"3076","6.581601","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x57c7 PTR 156.78.31.10.in-addr.arpa PTR rescomp-15-324469.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3087","6.589863","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","165","Standard query response 0xf9f4 No such name PTR 255.133.15.10.in-addr.arpa SOA iron.stanford.edu","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3088","6.589869","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","275","Standard query response 0x3ce2 PTR 192.83.31.10.in-addr.arpa PTR DN51uku0.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"3089","6.589871","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","271","Standard query response 0xeefc PTR 89.28.150.66.in-addr.arpa PTR markets.adc.nytimes.wallst.com NS DNS02.wallst.com NS DNS03.wallst.com NS DNS01.wallst.com NS NS4.wallst.com A 209.234.234.40 A 209.234.224.41 A 209.234.224.40 A 209.234.234.41","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
